payment_id,booking_id,customer_email,amount_gross,currency,tax_amount,fee_amount,amount_net,status,payment_method,gateway,gateway_payment_ref,invoice_no,receipt_no,paid_at,refunded_at,refund_ref,country_of_card,card_brand,last4,installments,chargeback_flag,created_at,source_system,notes
900145,28,user3376@gmail.com,25,EUR,NULL,"1,50",,paid,SWISH,klarna,pi_0C2EVCTVL1PG,,,2024-04-23T20:21:00,,,,NULL,,one,,2024/04/23 20:21,square_export,
900146,1124,n/a,60,sek,n/a,,,pending,cash,stripe,ch_WTEC2B7920,,NULL,22/01/2024 17:20,NaN,NULL,NO,mastercard,,NaN,no,2024-01-22 17:20,stripe_export,duplicate
900147,996,saralind@gmail.com,40,Sek,10.0,"1,50",,paid,Klarna,stripe,pi_ZISTCPXYAQR0,INV-202404-3045,n/a,2024-04-20T07:03:00,,,,visa,1871,3,,2024/04/20 07:03,square_export,
900148,157,karinlun374@outlook.com,15,Sek,,n/a,13.06,failed,bank transfer,manual,pi_6QL4J8SUD8H6,INV-202403-6469,RCPT_2UIHVX4,23/03/2024 22:20,NaN,re_79C035ADYZ,,,,,,,,
900149,455,mariamal848@company.se,15,SEK ,3.75,,NaN,failed,bank_transfer,manual,,,,2024-01-26 15:05,,,,n/a,NULL,,,2024/01/26 15:05,manual_sheet,NaN
900150,996,oscarber524@email.com,25,€,6.25,,,payed,SWISH,klarna,,,,2024/02/17 13:24,NaN,n/a,,mastercard,n/a,,NULL,2024-02-17 13:24,,manual correction
900151,304,saralind@email.com,35,EUR,8.75,2.52,,Pending,Card,klarna,pi_0FJ4QV1NF1H6,INV-202404-2660,RCPT_FY3H615,2024-04-11T09:59:00,,NULL,n/a,mastercard,7343,1,1,NaN,square_export,partial refund
900152,601,linchen811@email.com,25 SEK,SEK,6.25,2.23,,pending,Card,manual,,,RCPT_048YJB1,2024-03-04T20:49:00,,,ES,amex,,NaN,1,,pos,duplicate
900153,63,noaherik618@outlook.com,25,sek,,,22.77,payd,invoice,square,pi_O9LNQ1X4Q67N,INV-202402-5685,,16/02/2024 11:12,,,,,,1,yes,,,
900154,1087,ellaberg691@outlook.com,25,SEK,6.25,,,PAID,cash,klarna,pi_K8410A3924HW,INV-202403-2614,,2024-03-13T19:55:00,,,,,NULL,one,1,2024/03/13 19:55,square_export,
900155,211,sofiaand@email.com,,EUR,NaN,"1,50",,paid,swish,manual,n/a,,,2024-03-22T08:03:00,,n/a,ES,,,1,no,2024-03-22 08:03,stripe_export,NULL
900156,908,luispere@email.com,25,sek,6.25,,,FAILED,SWISH,adyen,pi_53DSZA62JNQU,,NaN,2024-01-27 11:50,,NULL,,amex,,3,1,2024-01-27 11:50,manual_sheet,partial refund
900157,294,norahans841@company.se,20,€,,,,Refunded,bank_transfer,stripe,,,RCPT_YMT06LL,03/03/2024 16:24,2024-03-03 16:24,re_VBWUASTO44,GB,visa,5837,,,2024-03-03 16:24,pos,
900158,843,user1996@gmail.com,35,Sek,NULL,,,paid,Klarna,klarna,pi_LHJPB2T0UGWW,INV-202401-8692,,NaN,,,ES,,,NaN,,2024/01/23 07:39,square_export,manual correction
900159,333,,NULL,SEK,,2.66,,pending,cash,adyen,pi_QDRT21P8MZ2G,INV-202403-2189,,17/03/2024 19:01,NaN,,GB,n/a,2969,1,1,2024/03/17 19:01,pos,n/a
900160,,luispere@email.com,40,SEK,,"1,50",,payed,NULL,manual,pi_EOU0NCFA5QWR,INV-202403-1976,RCPT_UUNH7SN,2024-03-28T12:16:00,NULL,,GB,visa,,,,2024-03-28 12:16,square_export,partial refund
900161,1134,sofiaand850@gmail.com,15,SEK,,1.94,,refunded,Klarna,klarna,,INV-202404-5873,,2024-04-24 18:57,NaN,NULL,ES,visa,,3,yes,,stripe_export,manual correction
900162,553,user1634@email.com,15,SEK,,n/a,,paid,card,stripe,,INV-202404-7737,RCPT_7BGIY1O,2024-04-12T11:10:00,NaN,n/a,n/a,visa,,2,NaN,,,n/a
900163,940,user5813@gmail.com,,sek,10.0,,37.34,PAID,Card,adyen,pi_ZTY9IR4AZGER,,,,,,PT,,8379,1,yes,2024-04-23 15:16,square_export,duplicate
900164,922,NaN,60,SEK ,,,NaN,failed,Klarna,stripe,,,RCPT_9GHJK33,09/05/2024 09:17,,,,,,1,0,2024/05/09 09:17,pos,duplicate
900165,673,ellaberg691@outlook.com,NaN,EUR,6.25,,,pending,SWISH,stripe,,,,2024-01-29 21:04,,,,,,3,,2024/01/29 21:04,manual_sheet,duplicate
900166,245,user2019@email.com,15,SEK,,1.94,,Paid,bank_transfer,stripe,,INV-202401-5234,n/a,2024-01-20T21:23:00,,n/a,ES,n/a,,,,2024-01-20 21:23,,
900167,705,mariamal123@company.se,,EUR,,NaN,,FAILED,,stripe,ch_WARJ7OZS6E,,RCPT_LETW6EL,2024-02-09T11:38:00,,,,,n/a,,no,,,partial refund
900168,401,ahmedali594@email.com,15 SEK,SEK ,,,,payd,cash,stripe,ch_S4U95FWLGY,INV-202401-2426,,2024-01-31 07:22,NULL,NaN,SE,,,2,,2024-01-31 07:22,stripe_export,
900169,306,user2055@gmail.com,40,SEK ,,2.66,,refunded,cash,adyen,,INV-202401-8205,RCPT_3EM6PCZ,,,NULL,,VISA,,one,yes,2024-01-08 11:50,stripe_export,
900170,850,fatimakh971@email.com,20,,,2.08,,FAILED,Klarna,adyen,ch_124WA6QAMS,,RCPT_W0Z1GHT,Mar 15 2024 22:40,NaN,,,amex,7846,,NULL,2024/03/15 22:40,stripe_export,
900171,262,user5932@email.com,15,sek,,,13.06,Paid,SWISH,adyen,,,,2024/01/18 21:19,NULL,n/a,,n/a,,1,,2024/01/18 21:19,square_export,NULL
900172,1177,ahmedali@email.com,40,€,,"1,50",37.34,FAILED,SWISH,stripe,NULL,INV-202401-9652,RCPT_V2HFB21,Jan 10 2024 12:00,NULL,NULL,ES,VISA,,,,2024-01-10 12:00,,
900173,470,n/a,35,EUR,8.75,,32.48,refunded,SWISH,stripe,pi_4U4JRCROCNI0,,,Mar 06 2024 07:31,,NaN,NaN,amex,n/a,NaN,NULL,,manual_sheet,
900174,372,mariamal803@email.com,40,sek,10.0,2.66,37.34,Paid,swish,adyen,,INV-202403-6548,,2024/03/30 11:17,NaN,NaN,,amex,,NaN,,,manual_sheet,
900175,547,oliviali224@outlook.com,25,sek,,,,Refunded,swish,stripe,pi_HQMQCYZ9SMID,,RCPT_5MUGJO3,2024-04-03 13:51,2024-04-03 13:51,NULL,SE,mastercard,9754,one,yes,,,
900176,681,user7197@email.com,20,€,5.0,,,Paid,invoice,adyen,ch_T6G14XV2SV,,RCPT_V2FKDAL,2024-01-28 22:41,NULL,,NaN,n/a,,,,2024/01/28 22:41,manual_sheet,
900177,307,,25,SEK ,6.25,2.23,,,SWISH,stripe,ch_5AGILH3TGP,INV-202402-9476,,2024-02-13 20:08,,n/a,,amex,,2,,,NULL,duplicate
900178,388,luispere582@gmail.com,,SEK,6.25,"1,50",,payd,SWISH,klarna,,,,2024-04-29 11:56,,NULL,NO,NULL,,,0,,,manual correction
900179,404,maríalóp917@gmail.com,20,EUR,,,17.92,FAILED,cash,stripe,pi_W86RTX72FR5T,,RCPT_67MNE6H,04/02/2024 21:43,,,,VISA,1177,1,0,2024-02-04 21:43,square_export,
900180,578,karinlun@email.com,35,EUR,NULL,"1,50",,paid,swish,manual,,,,,,,GB,VISA,NULL,1,,2024-01-20 15:36,square_export,
900181,948,mariamal803@email.com,25,€,,,,payd,Card,square,pi_OLNBBKQ1ALKK,,RCPT_2R3MOY1,2024/02/10 17:00,,,SE,VISA,,,NULL,2024/02/10 17:00,,partial refund
900182,1126,elinsven604@outlook.com,35,SEK,8.75,2.52,,payed,swish,manual,ch_ZKZSE9LQA6,,n/a,Feb 02 2024 07:18,,re_4V6U4VUNGT,GB,mastercard,n/a,one,0,2024-02-02 07:18,square_export,
900183,58,jonasnil669@company.se,"40,00",SEK ,,"1,50",NULL,Refunded,Klarna,adyen,NULL,,,Mar 02 2024 13:25,,,PT,mastercard,,,yes,2024/03/02 13:25,stripe_export,duplicate
900184,551,n/a,40,SEK,10.0,,37.34,failed,SWISH,adyen,n/a,INV-202401-1222,RCPT_2H5Z9WA,NaN,NULL,,,amex,NULL,,no,2024/01/12 07:11,n/a,
900185,226,erikholm@gmail.com,15,SEK,3.75,1.94,,Pending,SWISH,klarna,pi_3NVTVQ9OPWTS,NULL,RCPT_7K3Y0UQ,,,,ES,,,1,,,stripe_export,duplicate
900186,623,sofiaand850@gmail.com,20,sek,NaN,,,pending,invoice,adyen,ch_1MG6ZAFBAS,,,,NaN,,GB,amex,6196,2,,,square_export,manual correction
900187,,oskarber957@company.se,35,sek,8.75,,NaN,payed,card,manual,pi_M6CBP3WL5CAQ,,,Apr 02 2024 09:07,n/a,NULL,,NaN,,,,2024-04-02 09:07,,
900188,313,user9015@email.com,60,€,,3.24,,FAILED,card,adyen,,INV-202403-9352,n/a,2024/03/30 22:04,,re_DBLSB6V27A,NO,,,,no,,stripe_export,duplicate
900189,820,sofiaand383@gmail.com,15,€,,,,FAILED,Card,adyen,,,n/a,2024-04-16 07:04,n/a,n/a,,amex,n/a,,yes,2024-04-16 07:04,,partial refund
900190,92,mariamal803@email.com,15,sek,,1.94,,PAID,bank transfer,square,,,,Feb 26 2024 08:56,,n/a,PT,mastercard,7604,2,0,2024/02/26 08:56,stripe_export,
900191,2583,sofiaand@gmail.com,35,SEK,,"1,50",,PAID,invoice,adyen,,,RCPT_9TM8NBX,2024-01-26T18:46:00,,NULL,GB,amex,4190,3,,,stripe_export,
900192,636,fridakar22@company.se,35,n/a,8.75,2.52,,Pending,cash,square,,NULL,,2024-03-26 15:42,n/a,re_7F3MJZ8D5L,SE,VISA,9678,NULL,NaN,,stripe_export,NaN
900193,628,fatimakh971@email.com,NaN,SEK ,,,NaN,paid,bank transfer,adyen,,INV-202402-9842,NULL,26/02/2024 20:03,,,n/a,amex,,3,,,manual_sheet,
900194,385,anagarci713@email.com,40,sek,,,,payd,invoice,square,,,,,,,,visa,n/a,2,1,,stripe_export,
900195,1026,norahans581@company.se,NaN,EUR,15.0,3.24,,Pending,SWISH,klarna,,INV-202404-5547,,2024/04/30 07:11,n/a,NULL,NO,visa,5320,,,,stripe_export,
900196,1161,user6448@gmail.com,NaN,€,,,,Paid,SWISH,stripe,,,NULL,Jan 19 2024 15:30,,NULL,NO,VISA,,one,yes,2024-01-19 15:30,stripe_export,NaN
900197,360,user3208@gmail.com,20,SEK,,2.08,NaN,PAID,bank transfer,adyen,NaN,,,17/04/2024 08:58,NULL,n/a,NaN,NaN,,2,1,2024-04-17 08:58,,duplicate
900197,503,user8548@gmail.com,60,Sek,15.0,3.24,n/a,Refunded,SWISH,stripe,,INV-202401-7724,,18/01/2024 17:37,,,ES,VISA,n/a,,NaN,2024-01-18 17:37,square_export,duplicate
900199,519,luispere308@outlook.com,35,SEK,NULL,,,FAILED,cash,stripe,,n/a,,2024-05-05 17:24,,,PT,,,NaN,no,n/a,pos,manual correction
900200,943,oscarber569@company.se,15,SEK,,"1,50",13.06,payed,Card,stripe,,,,2024/04/06 08:48,,NULL,,visa,7826,,n/a,2024/04/06 08:48,manual_sheet,
900201,916,elinsven@email.com,60,NULL,15.0,,,Pending,invoice,adyen,,,RCPT_KQZLBGR,2024-04-12T17:07:00,,re_7XU75AKTC0,,mastercard,,one,NaN,,,
900202,981,user7402@email.com,,EUR,5.0,"1,50",,paid,card,klarna,,,,2024-04-24T14:07:00,,n/a,SE,mastercard,,NaN,1,2024-04-24 14:07,square_export,duplicate
900203,1034,fridakar22@company.se,15,SEK ,,1.94,,payed,bank transfer,klarna,pi_ZKZHT5D9SZ6Z,,,,n/a,re_OEWFKF5TDM,NULL,amex,NULL,3,0,2024/02/22 20:34,stripe_export,NaN
900204,501,noaherik@email.com,"15,00",EUR,3.75,1.94,,payd,Card,manual,,,,,,,n/a,VISA,,NaN,1,,manual_sheet,partial refund
900205,681,linchen175@outlook.com,NaN,€,,"1,50",,Refunded,bank_transfer,,,,RCPT_08T3R7O,17/01/2024 17:13,2024-01-17 17:13,,n/a,,,,,2024/01/17 17:13,square_export,
900206,951,luispere745@outlook.com,60,EUR,15.0,3.24,56.76,paid,invoice,square,ch_96D8GY4TTT,,,2024-02-06T14:24:00,,re_0XM22NRYKC,NULL,NaN,,NULL,,,manual_sheet,
900207,1164,emmajoha@email.com,40,SEK ,n/a,2.66,,payed,bank transfer,square,,INV-202401-5614,,,,,n/a,amex,NULL,one,NaN,,square_export,partial refund
900208,358,linchen450@email.com,15,€,,1.94,,PAID,Card,manual,ch_FHABR5PU7A,,RCPT_T3P2S37,05/01/2024 20:33,,NULL,GB,,,,yes,,NaN,
900209,273,NaN,20,Sek,5.0,2.08,,,bank transfer,manual,pi_MJ0XFEHXQ28C,INV-202402-8829,RCPT_V2Y0S39,27/02/2024 20:38,,NaN,ES,,,,0,2024/02/27 20:38,stripe_export,duplicate
900210,,davidsto391@company.se,40,Sek,,2.66,,pending,bank transfer,adyen,ch_1OD04BSUSH,,,NULL,,,NO,,,,yes,,manual_sheet,
900211,452,oscarber830@gmail.com,40,SEK ,10.0,"1,50",NaN,NaN,bank_transfer,square,ch_037UDDH85K,,NULL,12/01/2024 22:15,,,,mastercard,,,0,2024-01-12 22:15,square_export,
900212,415,maríalóp917@gmail.com,60,Sek,,,,payed,swish,stripe,NaN,INV-202403-7521,,15/03/2024 16:02,n/a,,PT,,,NaN,yes,2024-03-15 16:02,pos,
900213,870,luispere308@outlook.com,40,sek,10.0,,,Pending,swish,klarna,,,,2024/03/05 11:37,NULL,,,VISA,7078,NaN,,2024/03/05 11:37,square_export,duplicate
900214,491,user518@email.com,20,SEK ,,,,Paid,bank_transfer,square,,NULL,NaN,Mar 17 2024 10:40,NaN,,n/a,,,,0,,pos,duplicate
900215,402,liamande114@email.com,NaN,sek,,2.08,NULL,payd,Klarna,stripe,pi_SBXKX2YU865C,,,2024-04-24T16:05:00,,,,visa,,,,,pos,
900216,595,ellaberg734@gmail.com,60 SEK,Sek,15.0,"1,50",,Refunded,SWISH,manual,ch_9LBENFNX1Z,,,17/02/2024 15:06,2024-02-17 15:06,n/a,PT,,,one,yes,,stripe_export,NULL
900217,396,mikaelås584@company.se,35,Sek,,,,PAID,SWISH,stripe,ch_ZBFVPIJAWA,NaN,,2024-04-17 12:42,NaN,NaN,PT,,,NULL,,,square_export,
900218,45,user4835@email.com,20,Sek,,2.08,,refunded,card,stripe,,,,2024-04-06 14:11,n/a,NaN,,VISA,,,0,2024-04-06 14:11,,duplicate
900219,,sofiaand221@company.se,20,SEK ,,2.08,,pending,Klarna,klarna,ch_80A5BQO7WS,,,2024-02-21T22:05:00,NaN,NaN,NO,,,2,n/a,,stripe_export,partial refund
900220,688,mariamal895@email.com,25,Sek,,"1,50",,pending,bank_transfer,square,pi_GEF3R48ODLEY,,RCPT_B0W72AS,2024-02-17 18:15,NaN,NaN,NO,,3370,3,,,,NULL
900221,563,maríalóp@gmail.com,40,SEK ,,,,refunded,NULL,klarna,,,,Apr 28 2024 11:44,,,,,,NULL,,,square_export,duplicate
900222,429,ahmedali789@outlook.com,15,EUR,,1.94,,Pending,bank_transfer,square,,INV-202401-4304,,2024-02-30 12:00,NULL,n/a,NO,visa,,NULL,,,square_export,duplicate
900223,797,fridakar22@company.se,60,SEK,,NULL,NaN,Refunded,cash,klarna,pi_4WOLEP2WLNB9,NaN,,2024-02-26T19:11:00,NULL,,,NULL,,n/a,1,n/a,stripe_export,partial refund
900224,922,saralind438@company.se,,sek,,,,PAID,bank transfer,adyen,ch_DBQSC8TLV7,,,Feb 10 2024 16:10,NULL,NaN,PT,amex,,,NaN,2024-02-10 16:10,pos,
900225,276,user1018@email.com,20,€,,NULL,,payd,Klarna,manual,,NULL,,n/a,,re_YNCF7BG91V,ES,VISA,,one,yes,,,n/a
900226,185,liamande@email.com,25,SEK,6.25,2.23,,FAILED,card,square,,,,11/04/2024 15:54,NaN,,SE,n/a,n/a,2,1,2024/04/11 15:54,,NaN
900227,388,user5724@gmail.com,20,Sek,,2.08,,Paid,Klarna,square,ch_O28956I64I,,RCPT_XKSLYF6,2024-01-19T17:29:00,NaN,NaN,GB,mastercard,,,yes,2024/01/19 17:29,manual_sheet,
900228,628,user523@gmail.com,15,Sek,3.75,1.94,13.06,failed,SWISH,klarna,ch_WSNPP9JHT8,,,,NULL,,PT,mastercard,,one,0,2024-03-20 18:21,pos,
900229,925,erikholm746@gmail.com,NULL,€,6.25,,22.77,failed,swish,klarna,,,,2024-03-13T16:28:00,,,GB,amex,n/a,3,,2024/03/13 16:28,,
900230,18,NULL,25,Sek,6.25,,22.77,PAID,card,adyen,,,,2024-04-25T11:05:00,n/a,,,visa,n/a,1,no,,manual_sheet,
900231,963,NaN,60.00,Sek,NULL,,,paid,cash,adyen,,INV-202403-5537,RCPT_U1A0793,2024/03/12 12:52,n/a,,,VISA,,,no,2024-03-12 12:52,stripe_export,n/a
900232,846,norahans647@email.com,20,SEK ,,"1,50",,,Klarna,NULL,,,,Apr 23 2024 18:50,n/a,,ES,visa,,n/a,,NaN,stripe_export,
900233,1038,user9915@gmail.com,35,SEK,8.75,NULL,,PAID,card,manual,NULL,,n/a,2024-04-01 08:17,n/a,,SE,VISA,5135,,,2024/04/01 08:17,pos,
900234,922,user942@email.com,40,€,,,,Refunded,card,adyen,n/a,,RCPT_JQ1UWXE,2024-03-26 07:58,,NaN,SE,NaN,,,,2024/03/26 07:58,pos,
900235,971,oliviali224@outlook.com,35,sek,,NULL,,payed,swish,adyen,ch_GK8T068HBV,NaN,,2024-04-13T21:07:00,,,NO,,6861,,,2024-04-13 21:07,,duplicate
900236,1082,user1445@email.com,20,n/a,,NULL,17.92,payd,bank_transfer,square,ch_YSSY56QAI4,,,2024/03/08 08:52,NULL,n/a,SE,,,NULL,,2024/03/08 08:52,square_export,
900237,408,user2002@email.com,60,SEK ,15.0,,,Paid,bank transfer,klarna,,INV-202403-4096,,2024-03-03 21:55,NaN,re_AWIQ5DCCL3,PT,visa,n/a,3,n/a,2024/03/03 21:55,,partial refund
900238,1149,user7463@email.com,35,EUR,,n/a,,Pending,,adyen,,INV-202404-7477,,2024/04/02 07:44,NaN,,,VISA,,one,1,n/a,NULL,partial refund
900239,337,mikaelås792@company.se,40,Sek,,"1,50",,FAILED,invoice,manual,,,NULL,2024-01-08T12:50:00,,NaN,,,,1,,2024-01-08 12:50,square_export,NaN
900240,1152,elinsven10@gmail.com,NaN,SEK,NULL,"1,50",,failed,invoice,square,,,RCPT_QOPP9DY,2024-02-16 10:52,,NaN,ES,visa,NULL,,yes,2024-02-16 10:52,n/a,
900241,99999,user9178@email.com,35,sek,NaN,2.52,,PAID,cash,NaN,pi_M0K6L7HW3U8F,,RCPT_CPF1ZP9,2024-04-21 19:07,NaN,,PT,amex,,3,,,,
900242,1049,user4474@email.com,25,€,6.25,,,FAILED,swish,square,ch_1BM3MMTO0D,INV-202401-9556,,2024/01/25 17:55,,re_W0SI9ZV0WF,,,,one,,NaN,stripe_export,
900243,889,NULL,25,EUR,,,n/a,refunded,SWISH,,ch_JL5C80I5D1,,RCPT_BTTYJ0P,,,re_4UOBCP751M,,visa,,NULL,n/a,2024-03-25 13:14,,partial refund
900244,278,noaherik618@outlook.com,,SEK ,3.75,1.94,,refunded,bank_transfer,adyen,,,,2024/03/09 13:40,,,,,n/a,n/a,NaN,,stripe_export,
900245,1139,user4710@gmail.com,60,Sek,,"1,50",,pending,cash,klarna,ch_RHL3462TYJ,,,2024/03/10 11:18,NaN,re_2RRK7ATNXT,GB,,,2,,2024-03-10 11:18,square_export,
900246,328,n/a,,sek,,,,Paid,swish,square,ch_19ISOJEYZ1,,,05/04/2024 15:23,n/a,n/a,GB,NULL,n/a,,0,,pos,
900247,655,,60,€,15.0,"1,50",,paid,card,stripe,,,,Feb 16 2024 09:52,,re_KGU9O12LTO,GB,visa,,,,,pos,manual correction
900248,629,user8130@email.com,60,EUR,,,,NaN,bank transfer,square,pi_IF5I5BGYTW6B,,NaN,2024-04-28 11:58,,n/a,SE,amex,,,,2024/04/28 11:58,manual_sheet,
900249,312,linchen@email.com,60,€,15.0,3.24,56.76,pending,card,stripe,n/a,,,23/03/2024 18:39,,NULL,NaN,VISA,,n/a,no,n/a,,
900250,77,fatimakh311@gmail.com,20,€,,2.08,17.92,payed,cash,adyen,,n/a,RCPT_1Q4OMGF,2024-03-15 16:08,NULL,NaN,PT,mastercard,,3,,,stripe_export,
900251,995,noaherik618@outlook.com,40,,,,,failed,SWISH,stripe,,,,2024-02-03 09:06,,,,visa,,,NULL,2024/02/03 09:06,,duplicate
900252,233,anagarci@gmail.com,25,SEK ,6.25,2.23,,Pending,swish,adyen,pi_7OOARABO5GRC,,,2024-02-23 14:40,,,,,n/a,1,,,,
900253,2260,fridakar22@company.se,15 SEK,SEK ,,1.94,NULL,FAILED,cash,stripe,pi_6COEKVYSWWS8,,,2024/03/29 13:00,,,SE,amex,2845,3,n/a,2024-03-29 13:00,NULL,duplicate
900254,488,luispere308@outlook.com,20,€,,,17.92,payed,Klarna,manual,ch_2M2WDUDI2L,,,05/05/2024 22:28,n/a,,NO,NULL,,one,1,,stripe_export,duplicate
900255,675,emmajoha@email.com,,Sek,,NaN,n/a,payd,SWISH,adyen,,,,,,,,visa,7349,2,NaN,2024/02/04 18:16,,
900256,1018,linchen@email.com,20 SEK,Sek,5.0,,,paid,bank transfer,square,NULL,,,2024/04/30 10:28,,,,amex,5634,1,,2024-04-30 10:28,pos,NaN
900257,412,davidsto885@company.se,15,sek,,"1,50",13.06,FAILED,swish,adyen,,,,2024-02-24 10:02,,re_T67BC9DLR7,PT,VISA,7862,,,2024/02/24 10:02,manual_sheet,partial refund
900258,247,mikaelås@gmail.com,NULL,SEK ,NULL,2.08,,pending,swish,stripe,pi_85NTYTR7XV9O,INV-202404-7295,,,,NaN,,VISA,NULL,1,,NaN,manual_sheet,
900259,639,liamande@gmail.com,40,€,,2.66,37.34,payed,Klarna,manual,NULL,INV-202402-3672,,,n/a,NaN,ES,,,one,yes,,pos,partial refund
900260,345,ellaberg@gmail.com,NULL,SEK ,NULL,"1,50",37.34,Paid,swish,NULL,ch_QQT9GO49UB,,RCPT_LHPCK6Z,20/01/2024 15:02,n/a,re_SYZQY2CS7A,PT,visa,,,NULL,2024-01-20 15:02,pos,
900261,860,erikholm52@gmail.com,60,SEK ,,,56.76,pending,invoice,adyen,pi_HBOULMS4YVOG,,RCPT_TSXMZRU,2024-05-05 21:32,,NaN,,,,3,,2024-05-05 21:32,pos,NaN
900262,731,sofiaand221@company.se,60,Sek,15.0,3.24,,pending,bank_transfer,stripe,,n/a,,25/02/2024 08:29,n/a,n/a,,mastercard,n/a,,no,2024/02/25 08:29,square_export,
900263,39,fridakar@email.com,40,€,10.0,,,Pending,invoice,adyen,,NULL,,01/05/2024 11:48,NULL,NaN,PT,amex,,1,0,2024-05-01 11:48,stripe_export,
900264,37,luispere745@outlook.com,35,Sek,NaN,,,Refunded,bank transfer,klarna,ch_M8MQKW34NG,INV-202402-2421,,Feb 10 2024 12:21,NaN,,SE,visa,,one,,,,
900265,32,anagarci91@email.com,35,SEK ,,2.52,n/a,Paid,bank transfer,square,ch_6JB9EJIYTG,INV-202402-8640,RCPT_3ZWZJ9W,Feb 22 2024 12:50,NULL,NULL,ES,amex,,1,NaN,2024-02-22 12:50,,partial refund
900266,137,pedrosil440@email.com,NaN,EUR,n/a,,,failed,swish,adyen,NULL,,RCPT_J1MHTE4,2024-02-19 14:22,,NULL,NO,visa,,3,1,,manual_sheet,duplicate
900267,867,saralind414@email.com,35,EUR,8.75,2.52,,Refunded,Klarna,klarna,,,,2024-02-05 07:01,,,,VISA,,1,n/a,2024/02/05 07:01,stripe_export,
900268,1017,mikaelås698@email.com,20,sek,,2.08,17.92,FAILED,bank_transfer,klarna,NaN,INV-202403-9264,,2024/03/22 21:57,,,NO,n/a,,,1,2024/03/22 21:57,stripe_export,
900269,962,luispere582@gmail.com,,SEK,,2.08,n/a,failed,Card,adyen,ch_L39COAYUJU,,,,n/a,,,,,NULL,1,,stripe_export,
900270,435,ellaberg952@outlook.com,NaN,sek,10.0,,,paid,swish,adyen,pi_WTV596YIWXI5,,,03/05/2024 13:18,,,SE,amex,,3,n/a,,pos,
900271,27,anagarci482@outlook.com,20,NaN,n/a,n/a,17.92,Pending,card,adyen,,,,2024/01/18 20:35,,,n/a,,,1,yes,,square_export,partial refund
900272,,davidsto777@company.se,25,€,n/a,2.23,,FAILED,Klarna,NULL,pi_MGUK60G02YL8,,RCPT_1Q0E1Z1,2024-04-26 10:43,n/a,NULL,ES,,,NaN,0,,,
900273,355,ahmedali789@outlook.com,25,SEK ,,,22.77,Paid,invoice,adyen,ch_9UKB6V3PWG,,,18/01/2024 17:23,n/a,NULL,GB,VISA,,one,1,2024/01/18 17:23,stripe_export,
900274,745,karinlun37@company.se,20,€,,2.08,17.92,paid,swish,manual,pi_IVW47WM6VIMQ,NaN,,02/01/2024 16:03,,NaN,,n/a,,1,,2024-01-02 16:03,manual_sheet,
900275,311,erikholm@gmail.com,60,€,15.0,,56.76,failed,swish,manual,pi_OGSK2V7Y31TZ,NULL,RCPT_5I4F6D4,n/a,,,,NULL,5575,1,n/a,,,duplicate
900276,510,saralind838@email.com,25.00,Sek,6.25,,22.77,FAILED,card,manual,NaN,,,2024/01/27 08:30,,n/a,PT,,,,0,2024/01/27 08:30,n/a,
900277,1011,user9484@gmail.com,60,SEK ,,,,Pending,card,klarna,,,RCPT_MT0MUK1,,,re_9FHHGB8WRW,NULL,,,2,,,stripe_export,
900278,186,user8249@email.com,25,Sek,,,,Pending,invoice,square,ch_KZ0JVHKDKQ,,,2024/04/27 18:50,NaN,,NO,,,one,no,2024-04-27 18:50,stripe_export,
900279,137,user2480@email.com,25,€,,,,payd,cash,manual,n/a,INV-202404-5171,,Apr 29 2024 12:32,,NaN,,,,2,,2024-04-29 12:32,pos,partial refund
900280,1118,user4447@email.com,40 SEK,sek,,,,payd,bank_transfer,square,ch_ZH371H0UP4,,,May 04 2024 20:10,NULL,,GB,,,,,NULL,,
900281,1187,ahmedali255@outlook.com,35 SEK,EUR,,2.52,32.48,pending,card,klarna,ch_L6QOFEP9Y0,,RCPT_F9WB8XY,May 08 2024 22:59,,,NO,mastercard,,2,,2024-05-08 22:59,pos,
900282,89,user4575@email.com,35,sek,,,,pending,bank_transfer,adyen,pi_LVCWVZXX6LSS,,,2024/01/18 16:51,NaN,n/a,PT,,,NULL,no,,,partial refund
900283,295,user967@gmail.com,,€,8.75,2.52,,PAID,card,manual,NULL,INV-202403-3344,RCPT_5PV5FOT,yesterday,,n/a,SE,mastercard,,,yes,2024-03-08 18:09,,
900284,91,norahans10@email.com,,Sek,5.0,,,PAID,card,klarna,ch_TDXYX450QY,INV-202404-2903,RCPT_QWFFYZG,2024-04-24T07:37:00,,n/a,,mastercard,,,0,2024/04/24 07:37,pos,partial refund
900285,898,oliviali438@outlook.com,20,EUR,,2.08,,NaN,bank_transfer,adyen,ch_D6WJM9KZ06,,RCPT_LGQVIBG,2024-04-03T19:42:00,n/a,,PT,,4849,,NaN,2024-04-03 19:42,stripe_export,
900286,628,user3355@gmail.com,60,SEK,15.0,n/a,NULL,FAILED,Card,manual,,INV-202404-9703,RCPT_9O8A89Z,,NULL,,NULL,,,n/a,no,NaN,,
900287,1105,norahans@gmail.com,35,€,n/a,,,payed,Card,stripe,NaN,,RCPT_N5EVLV1,2024-04-08 07:24,,,,,,3,no,2024-04-08 07:24,manual_sheet,partial refund
